2014.804931640625	-0.000000000000	0.000000000000
2014.837768554688	-2.409064769745	0.757530093193
2014.903442382812	0.088115662336	1.075249433517
2014.969238281250	-1.182658791542	1.405740976334
2015.035644531250	-0.647791922092	1.542215704918
2015.101318359375	-2.329238653183	2.061464786530
2015.265625000000	2.432756662369	1.918639063835
2015.331298828125	-4.909507751465	1.889618039131
2015.396972656250	-13.193200111389	3.033076286316
2016.021850585938	-32.929756164551	4.300357341766
2016.153320312500	-45.373935699463	4.393838405609
2016.350463867188	-53.129928588867	3.461884260178
2016.416137695312	-69.921371459961	5.627767086029
2016.547607421875	-51.966556549072	4.807376384735
2016.744750976562	-56.918262481689	4.404111862183
2016.777587890625	-60.937522888184	5.196360588074
2016.810424804688	-59.105175018311	4.619530677795
2016.843261718750	-63.208477020264	4.999878406525
2016.876098632812	-66.650253295898	4.991413593292
2016.908935546875	-67.601501464844	5.193898677826
2016.941772460938	-69.589088439941	5.271437168121
2016.974731445312	-71.701248168945	5.458208560944
2017.005493164062	-72.970275878906	5.494140625000
2017.038330078125	-74.522796630859	5.645274162292
2017.071166992188	-76.331802368164	5.525744915009
2017.104003906250	-77.279579162598	5.723253250122
2017.136840820312	-79.537200927734	5.777431011200
2017.169799804688	-82.342750549316	5.712527751923
2017.202636718750	-81.682098388672	5.679321289062
2017.235473632812	-83.427749633789	5.648905277252
2017.268310546875	-82.587348937988	5.617322444916
2017.301147460938	-85.307304382324	5.650105476379
2017.333984375000	-82.985031127930	5.151585102081
2017.366821289062	-87.691612243652	5.159385204315
2017.399780273438	-87.943496704102	5.484195232391
2017.432617187500	-84.262840270996	5.322257518768
2017.498291015625	-87.464935302734	5.331659317017
2017.531127929688	-88.440612792969	5.114542484283
2017.563964843750	-90.620979309082	5.091636180878
2017.596801757812	-91.670967102051	5.166288852692
2017.629760742188	-91.455833435059	5.465332508087
2017.662597656250	-93.834121704102	5.510993003845
2017.695434570312	-95.320335388184	5.788748264313
2017.728271484375	-97.884681701660	5.303246974945
2017.761108398438	-99.004341125488	5.673420906067
2017.793945312500	-100.312110900879	5.874348640442
2017.826782226562	-102.179885864258	5.646911144257
2017.859741210938	-104.075294494629	6.049309253693
2017.892578125000	-105.361053466797	5.930072784424
2017.925415039062	-107.359741210938	5.838143825531
2017.958251953125	-107.557250976562	6.037388801575
2017.991088867188	-108.953811645508	6.070168972015
2018.024658203125	-110.709007263184	6.265853404999
2018.057495117188	-112.133224487305	6.544163227081
2018.090332031250	-112.389350891113	6.241707324982
2018.123168945312	-113.381690979004	6.726034641266
2018.156005859375	-115.166152954102	6.357066154480
2018.188964843750	-117.710006713867	6.262140274048
2018.221801757812	-118.365653991699	6.474044799805
2018.254638671875	-119.943580627441	6.355657100677
2018.287475585938	-120.535873413086	6.648294448853
2018.320312500000	-122.902244567871	6.618638515472
2018.353149414062	-123.774291992188	6.550957679749
2018.385986328125	-126.071296691895	6.851217746735
2018.418945312500	-124.943420410156	6.887279987335
2018.451782226562	-127.645973205566	6.949059486389
2018.484619140625	-132.586105346680	7.612945079803
2018.517456054688	-130.889434814453	7.613389492035
2018.550292968750	-136.500732421875	7.421563148499
2018.583129882812	-134.225753784180	7.795398712158
2018.615966796875	-136.935974121094	7.551454544067
2018.648925781250	-134.837203979492	7.862778186798
2018.681762695312	-136.364547729492	7.958210468292
2018.714599609375	-131.902420043945	7.929412841797
2018.747436523438	-139.318450927734	7.621704578400
2018.780273437500	-140.267501831055	7.862630367279
2018.813110351562	-141.542510986328	7.929468631744
2018.845947265625	-143.443862915039	7.952492713928
2018.878906250000	-143.564285278320	7.666758060455
2018.911743164062	-145.094985961914	8.046312332153
2018.944580078125	-146.829467773438	7.812108039856
2018.977416992188	-148.013107299805	7.872437953949
2019.010986328125	-149.457839965820	8.116346359253
2019.043823242188	-151.405303955078	8.168179512024
2019.109497070312	-154.723663330078	8.405297279358
2019.125976562500	-155.189041137695	8.413397789001
2019.142333984375	-155.782730102539	8.336856842041
2019.175170898438	-157.240997314453	8.219601631165
2019.191650390625	-158.248229980469	8.642399787903
2019.208129882812	-159.326980590820	8.781492233276
2019.224487304688	-159.424072265625	8.811155319214
2019.240966796875	-159.527099609375	8.687173843384
2019.257324218750	-161.249176025391	8.751453399658
2019.273803710938	-161.864273071289	8.857819557190
2019.290161132812	-162.128570556641	8.951206207275
2019.306640625000	-161.595687866211	8.946510314941
2019.323120117188	-162.216949462891	8.863276481628
2019.339477539062	-163.431167602539	9.206367492676
2019.355957031250	-163.107421875000	9.013941764832
2019.372314453125	-162.514663696289	9.146233558655
2019.388793945312	-163.837188720703	9.014041900635
2019.405151367188	-163.599334716797	9.140907287598
2019.421630859375	-164.516769409180	9.173667907715
2019.438110351562	-164.767761230469	9.083257675171
2019.454467773438	-164.262863159180	9.062953948975
2019.470947265625	-162.138366699219	9.036774635315
2019.487304687500	-163.751586914062	9.335003852844
2019.503784179688	-160.907974243164	9.100760459900
2019.520141601562	-163.862869262695	8.986454963684
2019.536621093750	-168.079574584961	9.181332588196
2019.569458007812	-167.671936035156	9.230245590210
2019.602294921875	-165.397460937500	9.511161804199
2019.618774414062	-168.259445190430	9.512908935547
2019.635131835938	-165.710449218750	9.317816734314
2019.651611328125	-164.982528686523	9.189552307129
2019.668090820312	-165.818176269531	9.592227935791
2019.717285156250	-166.069625854492	9.889274597168
2019.733764648438	-164.847061157227	9.681500434875
2019.750122070312	-166.878631591797	9.861444473267
2019.766601562500	-165.175170898438	9.945710182190
2019.799438476562	-164.113433837891	9.595580101013
2019.832275390625	-166.060714721680	9.917779922485
2019.865112304688	-163.511795043945	9.797921180725
2019.898071289062	-163.852416992188	9.890876770020
2019.930908203125	-163.563140869141	9.897647857666
2019.963745117188	-163.269378662109	9.942030906677
2019.996582031250	-162.862075805664	9.939017295837
2020.030151367188	-162.473098754883	10.027880668640
2020.062988281250	-162.422332763672	10.074517250061
2020.095825195312	-162.385208129883	10.111495018005
2020.128662109375	-162.093521118164	10.169029235840
2020.161499023438	-162.140975952148	10.110691070557
2020.177978515625	-161.706848144531	10.167477607727
2020.194335937500	-161.430755615234	10.167939186096
2020.227294921875	-161.053848266602	10.283693313599
2020.260131835938	-162.159439086914	10.267290115356
2020.292968750000	-160.721618652344	10.207086563110
2020.325805664062	-161.490753173828	10.279171943665
2020.358642578125	-159.724609375000	10.382258415222
2020.391479492188	-159.969970703125	10.310707092285
2020.424316406250	-158.564682006836	10.340652465820
2020.457275390625	-156.486358642578	10.294052124023
2020.490112304688	-157.177124023438	10.201068878174
2020.522949218750	-159.764694213867	10.374979019165
2020.555786132812	-160.023910522461	10.193255424500
2020.572265625000	-158.455291748047	10.596632003784
2020.588623046875	-158.815048217773	10.569367408752
2020.605102539062	-160.642608642578	10.305490493774
2020.621459960938	-163.668716430664	10.240153312683
2020.654296875000	-155.889404296875	10.283157348633
2020.687255859375	-160.096237182617	10.642177581787
2020.703613281250	-160.502166748047	10.506448745728
2020.720092773438	-159.871871948242	10.784152984619
2020.752929687500	-161.406402587891	10.674888610840
2020.785766601562	-163.319168090820	10.685109138489
2020.818603515625	-161.562393188477	10.615640640259
2020.851440429688	-163.991668701172	10.557538986206
2020.917236328125	-164.431884765625	10.492383003235
2020.950073242188	-162.455993652344	10.543437957764
2020.982910156250	-161.940231323242	10.630189895630
2021.013671875000	-162.183502197266	10.860371589661
2021.046508789062	-160.057998657227	10.580121994019
2021.079345703125	-160.966857910156	10.576767921448
2021.112304687500	-160.972671508789	10.620728492737
2021.145141601562	-161.042190551758	10.420391082764
2021.177978515625	-159.802932739258	10.466770172119
2021.210815429688	-160.087493896484	10.433079719543
2021.243652343750	-156.442276000977	10.551704406738
2021.276489257812	-155.842117309570	10.390880584717
2021.309326171875	-156.845520019531	10.862315177917
2021.342285156250	-154.382171630859	10.627790451050
2021.358642578125	-155.789474487305	10.378435134888
2021.391479492188	-152.834732055664	10.800303459167
2021.407958984375	-151.311309814453	10.543647766113
2021.440795898438	-149.477813720703	10.364022254944
2021.473632812500	-152.542068481445	10.198472023010
2021.506469726562	-159.559600830078	11.004669189453
2021.539306640625	-154.959869384766	10.069624900818
2021.572265625000	-157.288162231445	10.046928405762
2021.605102539062	-157.769104003906	9.929194450378
2021.637939453125	-155.746505737305	10.113972663879
2021.670776367188	-158.118453979492	10.530740737915
2021.736450195312	-156.715698242188	9.874654769897
2021.769287109375	-158.920150756836	10.596197128296
2021.802246093750	-158.471618652344	10.912071228027
2021.835083007812	-160.181793212891	11.007397651672
2021.867919921875	-158.561843872070	10.962601661682
2021.966430664062	-159.620742797852	11.187236785889
2022.000000000000	-159.497833251953	10.748551368713
2022.065673828125	-160.490798950195	11.696114540100
2022.098510742188	-158.728363037109	11.970726966858
2022.197143554688	-161.285720825195	11.500138282776
2022.229980468750	-162.031860351562	11.254124641418
2022.262817382812	-162.769134521484	11.075052261353
2022.295654296875	-163.033920288086	11.120910644531
2022.328491210938	-163.964324951172	11.147127151489
2022.394287109375	-165.844970703125	11.528584480286
2022.558471679688	-160.240478515625	10.806445121765
2022.591430664062	-165.261932373047	10.800702095032
2022.689941406250	-162.695770263672	11.278130531311
2022.722778320312	-162.572204589844	10.941776275635
2022.821411132812	-159.107254028320	10.826141357422
2022.854248046875	-160.155776977539	10.752599716187
2022.887084960938	-159.558822631836	10.869317054749
2022.919921875000	-159.760009765625	11.038925170898
2022.952758789062	-159.007675170898	10.992369651794
2022.985595703125	-159.059646606445	11.144625663757
2023.019165039062	-159.328445434570	10.975439071655
2023.052001953125	-159.446670532227	11.176090240479
2023.084838867188	-159.556732177734	11.253421783447
2023.117675781250	-160.687835693359	11.067388534546
2023.150634765625	-159.451889038086	10.904458045959
2023.183471679688	-160.917572021484	10.995509147644
2023.216308593750	-159.931396484375	10.862576484680
2023.249145507812	-158.371688842773	10.915290832520
2023.281982421875	-161.911743164062	10.720346450806
2023.314819335938	-163.787628173828	10.489302635193
2023.347656250000	-162.962448120117	10.419688224792
2023.380615234375	-165.043014526367	10.350054740906
2023.413452148438	-163.568695068359	10.195578575134
2023.446289062500	-164.441421508789	9.987145423889
2023.577636718750	-177.477478027344	9.461477279663
