"File Name" "Decimal Year" "Lowest Value"
LOWESS_point_271_ts.txt 2023.413452148438 -507.7337091480128
LOWESS_point_272_ts.txt 2023.413452148438 -622.8511826564525
LOWESS_point_273_ts.txt 2023.413452148438 -330.73265664947183
LOWESS_point_274_ts.txt 2023.413452148438 -347.6658336923894
LOWESS_point_275_ts.txt 2022.952758789062 -216.4767309990805
LOWESS_point_281_ts.txt 2023.413452148438 -205.0632279476745
LOWESS_point_285_ts.txt 2023.413452148438 -99.65079306507656
LOWESS_point_282_ts.txt 2023.413452148438 -169.574375130291
LOWESS_point_283_ts.txt 2022.952758789062 -103.70511555952044
LOWESS_point_288_ts.txt 2023.413452148438 -252.64909692998611
LOWESS_point_284_ts.txt 2023.413452148438 -118.66944436709257
LOWESS_point_286_ts.txt 2023.413452148438 -97.27140507878272
LOWESS_point_287_ts.txt 2023.413452148438 -196.65845517708772
LOWESS_point_289_ts.txt 2023.413452148438 -412.0552559611773
LOWESS_point_28_ts.txt 2023.413452148438 -325.03989108097375
LOWESS_point_290_ts.txt 2023.413452148438 -504.7666250198081
LOWESS_point_291_ts.txt 2023.413452148438 -477.75232836771227
LOWESS_point_292_ts.txt 2023.413452148438 -287.4985905435962
LOWESS_point_293_ts.txt 2023.413452148438 -298.02414775772235
LOWESS_point_297_ts.txt 2023.413452148438 -275.9165272934074
LOWESS_point_294_ts.txt 2023.413452148438 -368.7279245735116
LOWESS_point_295_ts.txt 2023.413452148438 -280.93276229831906
LOWESS_point_296_ts.txt 2023.413452148438 -209.5181573428039
LOWESS_point_298_ts.txt 2023.413452148438 -286.6101466139372
LOWESS_point_299_ts.txt 2023.413452148438 -253.52846458710877
LOWESS_point_29_ts.txt 2023.413452148438 -536.5505484896336
LOWESS_point_300_ts.txt 2023.413452148438 -309.29706866530404
LOWESS_point_301_ts.txt 2023.413452148438 -374.3418387033467
LOWESS_point_302_ts.txt 2023.413452148438 -548.8155903979492
LOWESS_point_303_ts.txt 2023.413452148438 -506.4102681778862
LOWESS_point_304_ts.txt 2023.413452148438 -558.4921034980645
LOWESS_point_305_ts.txt 2023.413452148438 -714.2980601859881
LOWESS_point_306_ts.txt 2023.413452148438 -303.70429153789536
LOWESS_point_307_ts.txt 2023.413452148438 -243.32031856878027
LOWESS_point_308_ts.txt 2023.413452148438 -147.55549612739904
LOWESS_point_30_ts.txt 2023.413452148438 -81.50670889501849
LOWESS_point_311_ts.txt 2023.21630859375 -90.2492856964506
LOWESS_point_312_ts.txt 2023.413452148438 -98.5797867101624
LOWESS_point_313_ts.txt 2023.413452148438 -75.16527766528208
LOWESS_point_314_ts.txt 2023.413452148438 -140.79035904556443
LOWESS_point_317_ts.txt 2023.413452148438 -169.88109707322144
LOWESS_point_318_ts.txt 2023.413452148438 -166.45906830476378
LOWESS_point_319_ts.txt 2023.413452148438 -149.7269371265753
LOWESS_point_31_ts.txt 2023.413452148438 -81.35397283497907
LOWESS_point_320_ts.txt 2023.413452148438 -153.20426770022414
LOWESS_point_321_ts.txt 2023.413452148438 -176.7703395953989
LOWESS_point_325_ts.txt 2023.413452148438 -390.6011294805013
LOWESS_point_326_ts.txt 2023.413452148438 -327.1174021910824
LOWESS_point_327_ts.txt 2023.413452148438 -326.29682173895003
LOWESS_point_328_ts.txt 2023.413452148438 -388.2566793222415
LOWESS_point_329_ts.txt 2023.413452148438 -487.0201101197514
LOWESS_point_331_ts.txt 2023.413452148438 -247.4753682009461
LOWESS_point_332_ts.txt 2023.413452148438 -255.3228064597548
LOWESS_point_333_ts.txt 2023.413452148438 -422.41306510903104
LOWESS_point_334_ts.txt 2023.413452148438 -385.7736893843773
LOWESS_point_335_ts.txt 2023.413452148438 -672.666898066231
LOWESS_point_336_ts.txt 2023.413452148438 -664.2329421263591
LOWESS_point_33_ts.txt 2023.413452148438 -76.69119561127681
LOWESS_point_337_ts.txt 2023.413452148438 -459.574160731412
LOWESS_point_338_ts.txt 2023.413452148438 -148.3354201825046
LOWESS_point_339_ts.txt 2023.413452148438 -127.14491254084898
LOWESS_point_340_ts.txt 2023.413452148438 -26.78345878075979
LOWESS_point_343_ts.txt 2022.952758789062 -54.25647516480404
LOWESS_point_344_ts.txt 2023.413452148438 -94.96394047289078
LOWESS_point_345_ts.txt 2023.413452148438 -144.34639153115748
LOWESS_point_347_ts.txt 2023.413452148438 -74.22580194554408
LOWESS_point_34_ts.txt 2023.413452148438 -42.99983752309248
LOWESS_point_350_ts.txt 2023.413452148438 -143.2019976909974
LOWESS_point_351_ts.txt 2023.413452148438 -158.6733548473816
LOWESS_point_352_ts.txt 2023.413452148438 -152.92695595309274
LOWESS_point_353_ts.txt 2023.413452148438 -262.0644342462006
LOWESS_point_354_ts.txt 2023.413452148438 -282.36898835681575
LOWESS_point_358_ts.txt 2023.413452148438 -379.4145197838416
LOWESS_point_359_ts.txt 2023.413452148438 -367.472500428686
LOWESS_point_360_ts.txt 2023.413452148438 -209.740721171193
LOWESS_point_361_ts.txt 2023.413452148438 -293.7778258575443
LOWESS_point_362_ts.txt 2023.413452148438 -436.0246604415886
LOWESS_point_363_ts.txt 2023.413452148438 -844.6173367479944
LOWESS_point_364_ts.txt 2023.413452148438 -786.6285656372964
LOWESS_point_365_ts.txt 2023.413452148438 -530.76566169307
LOWESS_point_366_ts.txt 2023.413452148438 -364.2162962878357
LOWESS_point_367_ts.txt 2023.413452148438 -168.09536632606242
LOWESS_point_368_ts.txt 2023.21630859375 -57.84054053121909
LOWESS_point_369_ts.txt 2023.084838867188 -84.04237912452395
LOWESS_point_374_ts.txt 2023.413452148438 -132.40851079855886
LOWESS_point_375_ts.txt 2023.413452148438 -212.63097531585424
LOWESS_point_376_ts.txt 2023.413452148438 -127.86672567035149
LOWESS_point_378_ts.txt 2023.413452148438 -80.80964432386108
LOWESS_point_382_ts.txt 2023.413452148438 -313.5744813202344
LOWESS_point_383_ts.txt 2023.413452148438 -358.89423059096043
LOWESS_point_384_ts.txt 2023.413452148438 -282.0189916973247
LOWESS_point_385_ts.txt 2023.413452148438 -306.4611151795281
LOWESS_point_386_ts.txt 2023.413452148438 -325.49710330378133
LOWESS_point_387_ts.txt 2023.413452148438 -331.11928028029
LOWESS_point_388_ts.txt 2023.413452148438 -295.4705295490051
LOWESS_point_389_ts.txt 2023.413452148438 -712.9059127455923
LOWESS_point_390_ts.txt 2023.413452148438 -612.6605577933439
LOWESS_point_391_ts.txt 2023.413452148438 -526.5467881637189
LOWESS_point_392_ts.txt 2023.413452148438 -513.2383937611065
LOWESS_point_393_ts.txt 2023.413452148438 -321.72844682514386
LOWESS_point_395_ts.txt 2023.084838867188 -29.58366767911497
LOWESS_point_396_ts.txt 2023.413452148438 -138.22358307759993
LOWESS_point_397_ts.txt 2023.413452148438 -160.29653282227588
LOWESS_point_39_ts.txt 2023.413452148438 -106.77458445487991
LOWESS_point_401_ts.txt 2023.413452148438 -141.37707806072316
LOWESS_point_409_ts.txt 2023.413452148438 -394.3443891616826
LOWESS_point_410_ts.txt 2023.413452148438 -324.93632279775335
LOWESS_point_407_ts.txt 2023.413452148438 -68.1276095512834
LOWESS_point_411_ts.txt 2023.413452148438 -184.32704508458275
LOWESS_point_412_ts.txt 2023.413452148438 -246.7774509467967
LOWESS_point_413_ts.txt 2023.413452148438 -238.941652930926
LOWESS_point_414_ts.txt 2023.413452148438 -541.4025270810024
LOWESS_point_415_ts.txt 2023.413452148438 -429.8266750339703
LOWESS_point_416_ts.txt 2023.413452148438 -504.35639826740567
LOWESS_point_417_ts.txt 2023.413452148438 -492.770805633495
LOWESS_point_418_ts.txt 2023.413452148438 -378.3514464655928
LOWESS_point_419_ts.txt 2023.413452148438 -333.9383393586658
LOWESS_point_420_ts.txt 2023.413452148438 -328.71206064747685
LOWESS_point_421_ts.txt 2023.413452148438 -257.25497606020406
LOWESS_point_423_ts.txt 2023.150634765625 -207.62290249682204
LOWESS_point_424_ts.txt 2023.413452148438 -216.817155184913
LOWESS_point_433_ts.txt 2023.413452148438 -32.34801616045794
LOWESS_point_434_ts.txt 2023.413452148438 -64.78144436419251
LOWESS_point_436_ts.txt 2023.413452148438 -164.00414835019322
LOWESS_point_438_ts.txt 2023.413452148438 -447.77079546413984
LOWESS_point_439_ts.txt 2023.413452148438 -345.0951754528322
LOWESS_point_440_ts.txt 2023.413452148438 -304.49281971136594
LOWESS_point_441_ts.txt 2023.413452148438 -465.9924024623658
LOWESS_point_442_ts.txt 2023.413452148438 -469.2614825099665
LOWESS_point_443_ts.txt 2023.413452148438 -410.6279833563447
LOWESS_point_444_ts.txt 2023.413452148438 -99.212818273298
LOWESS_point_445_ts.txt 2023.413452148438 -190.6696700230455
LOWESS_point_446_ts.txt 2023.413452148438 -324.0829686934855
LOWESS_point_447_ts.txt 2023.413452148438 -329.17055045865493
LOWESS_point_448_ts.txt 2023.413452148438 -252.8642013789544
LOWESS_point_449_ts.txt 2023.413452148438 -242.0927394756489
LOWESS_point_44_ts.txt 2023.413452148438 -110.33123795800633
LOWESS_point_450_ts.txt 2023.052001953125 -129.81319321028303
LOWESS_point_451_ts.txt 2023.052001953125 -264.049734898693
LOWESS_point_460_ts.txt 2023.413452148438 -281.73169360001367
LOWESS_point_463_ts.txt 2023.413452148438 -366.4966469047796
LOWESS_point_464_ts.txt 2023.413452148438 -418.24024111305016
LOWESS_point_465_ts.txt 2023.413452148438 -528.104196599307
LOWESS_point_466_ts.txt 2023.413452148438 -437.2184597484204
LOWESS_point_467_ts.txt 2023.413452148438 -244.430258862444
LOWESS_point_468_ts.txt 2023.413452148438 -395.99525696160856
LOWESS_point_469_ts.txt 2023.413452148438 -375.5645567705872
LOWESS_point_470_ts.txt 2023.413452148438 -441.1511480908428
LOWESS_point_471_ts.txt 2023.413452148438 -433.2997455220631
LOWESS_point_472_ts.txt 2023.413452148438 -445.44774868067736
LOWESS_point_474_ts.txt 2023.413452148438 -232.28024827409445
LOWESS_point_479_ts.txt 2022.952758789062 -218.07327527302175
LOWESS_point_484_ts.txt 2023.413452148438 -170.0775192668118
LOWESS_point_485_ts.txt 2023.413452148438 -369.5043261929012
LOWESS_point_486_ts.txt 2023.413452148438 -462.92539173736486
LOWESS_point_487_ts.txt 2023.413452148438 -414.41847442574647
LOWESS_point_488_ts.txt 2023.413452148438 -156.94071622644063
LOWESS_point_489_ts.txt 2023.413452148438 -370.8532803277133
LOWESS_point_490_ts.txt 2023.413452148438 -387.7669978697251
LOWESS_point_491_ts.txt 2023.413452148438 -444.8865018797
LOWESS_point_492_ts.txt 2023.413452148438 -366.1919016487432
LOWESS_point_494_ts.txt 2023.413452148438 -153.8957189941328
LOWESS_point_495_ts.txt 2022.952758789062 -187.9391080952788
LOWESS_point_496_ts.txt 2023.413452148438 -567.520405243341
LOWESS_point_497_ts.txt 2023.413452148438 -311.45078689015725
LOWESS_point_49_ts.txt 2023.413452148438 -128.24758531583976
LOWESS_point_505_ts.txt 2023.413452148438 -330.66760590622647
LOWESS_point_506_ts.txt 2023.413452148438 -404.4851993282769
LOWESS_point_507_ts.txt 2023.413452148438 -313.5608297712391
LOWESS_point_508_ts.txt 2023.413452148438 -273.96439021841275
LOWESS_point_509_ts.txt 2023.413452148438 -310.1339914613726
LOWESS_point_50_ts.txt 2023.413452148438 -137.19660497234105
LOWESS_point_510_ts.txt 2023.413452148438 -341.0846789996482
LOWESS_point_511_ts.txt 2023.413452148438 -376.1155981069244
LOWESS_point_512_ts.txt 2023.413452148438 -270.7740963864883
LOWESS_point_513_ts.txt 2023.413452148438 -244.87242922620848
LOWESS_point_514_ts.txt 2023.413452148438 -378.82010559752257
LOWESS_point_515_ts.txt 2023.413452148438 -176.4329160055495
LOWESS_point_516_ts.txt 2023.413452148438 -397.4347193942747
LOWESS_point_518_ts.txt 2023.413452148438 -167.38059798133756
LOWESS_point_51_ts.txt 2023.413452148438 -89.07145644148497
LOWESS_point_526_ts.txt 2023.413452148438 -225.52745571291948
LOWESS_point_523_ts.txt 2023.413452148438 -221.4495606477257
LOWESS_point_524_ts.txt 2023.413452148438 -233.5195415811897
LOWESS_point_525_ts.txt 2023.413452148438 -161.16154632949886
LOWESS_point_527_ts.txt 2023.413452148438 -319.1254811112568
LOWESS_point_528_ts.txt 2023.413452148438 -319.12807939923755
LOWESS_point_529_ts.txt 2023.413452148438 -164.05604254517286
LOWESS_point_532_ts.txt 2023.413452148438 -259.5313901851321
LOWESS_point_530_ts.txt 2023.413452148438 -266.2802633634825
LOWESS_point_531_ts.txt 2023.413452148438 -348.8510984822227
LOWESS_point_533_ts.txt 2023.413452148438 -175.36408418804294
LOWESS_point_534_ts.txt 2023.413452148438 -182.9944202421659
LOWESS_point_540_ts.txt 2023.413452148438 -199.6495505132136
LOWESS_point_541_ts.txt 2023.413452148438 -189.0786142389278
LOWESS_point_542_ts.txt 2023.413452148438 -140.75561163788154
LOWESS_point_543_ts.txt 2023.413452148438 -177.53763305976076
LOWESS_point_544_ts.txt 2023.413452148438 -243.6183498624426
LOWESS_point_545_ts.txt 2023.413452148438 -260.06171581615075
LOWESS_point_546_ts.txt 2023.413452148438 -287.7306292629167
LOWESS_point_547_ts.txt 2023.413452148438 -275.5767978173738
LOWESS_point_549_ts.txt 2023.413452148438 -246.3697914620961
LOWESS_point_54_ts.txt 2023.413452148438 -56.48798358184099
LOWESS_point_550_ts.txt 2023.413452148438 -174.0998961617561
LOWESS_point_551_ts.txt 2023.413452148438 -167.00260452741574
LOWESS_point_557_ts.txt 2023.413452148438 -83.03330068611432
LOWESS_point_556_ts.txt 2023.413452148438 -98.23281003752842
LOWESS_point_558_ts.txt 2023.413452148438 -356.8963543135755
LOWESS_point_559_ts.txt 2023.413452148438 -198.81248195614364
LOWESS_point_55_ts.txt 2023.413452148438 -47.666231819450246
LOWESS_point_560_ts.txt 2023.413452148438 -134.4165746912159
LOWESS_point_561_ts.txt 2023.413452148438 -188.873871329802
LOWESS_point_562_ts.txt 2023.413452148438 -199.52327961317303
LOWESS_point_563_ts.txt 2023.413452148438 -235.54489396084443
LOWESS_point_564_ts.txt 2023.413452148438 -216.6270226104794
LOWESS_point_565_ts.txt 2023.314819335938 -230.8717591834339
LOWESS_point_566_ts.txt 2023.413452148438 -165.4920616673403
LOWESS_point_567_ts.txt 2023.183471679688 -107.9173127973303
LOWESS_point_568_ts.txt 2023.413452148438 -199.5020536028032
LOWESS_point_569_ts.txt 2023.413452148438 -136.73849014728265
LOWESS_point_56_ts.txt 2023.413452148438 -47.21629566789417
LOWESS_point_570_ts.txt 2023.413452148438 -159.55879297590738
LOWESS_point_571_ts.txt 2023.413452148438 -220.09385116681145
LOWESS_point_572_ts.txt 2023.413452148438 -183.35216048944704
LOWESS_point_576_ts.txt 2023.413452148438 -184.8102472653732
LOWESS_point_577_ts.txt 2023.413452148438 -179.63676419387428
LOWESS_point_578_ts.txt 2023.413452148438 -244.16190380914384
LOWESS_point_579_ts.txt 2023.413452148438 -207.6500667861216
LOWESS_point_580_ts.txt 2023.413452148438 -261.49594134004445
LOWESS_point_581_ts.txt 2023.413452148438 -255.53136889414304
LOWESS_point_582_ts.txt 2023.413452148438 -257.6256004895108
LOWESS_point_583_ts.txt 2023.413452148438 -132.4969252370691
LOWESS_point_594_ts.txt 2023.413452148438 -216.44890289355536
LOWESS_point_595_ts.txt 2023.413452148438 -251.84042249550689
LOWESS_point_596_ts.txt 2023.413452148438 -241.2845189778825
LOWESS_point_597_ts.txt 2023.413452148438 -213.9647382394675
LOWESS_point_599_ts.txt 2023.413452148438 -244.99309249386795
LOWESS_point_598_ts.txt 2023.413452148438 -251.67561000766528
LOWESS_point_605_ts.txt 2023.413452148438 -79.7421568473698
LOWESS_point_607_ts.txt 2022.952758789062 -119.27776634493613
LOWESS_point_610_ts.txt 2023.413452148438 -345.09431650944475
LOWESS_point_611_ts.txt 2023.413452148438 -289.6599549010815
LOWESS_point_612_ts.txt 2023.413452148438 -276.79306756562653
LOWESS_point_613_ts.txt 2023.413452148438 -260.9668523055162
LOWESS_point_614_ts.txt 2023.413452148438 -314.5277600192501
LOWESS_point_616_ts.txt 2023.34765625 -263.6109879570548
LOWESS_point_617_ts.txt 2023.413452148438 -191.9014828065017
LOWESS_point_621_ts.txt 2023.413452148438 -147.9403463799223
LOWESS_point_622_ts.txt 2023.413452148438 -138.75211301835458
LOWESS_point_627_ts.txt 2023.413452148438 -204.96913070032943
LOWESS_point_629_ts.txt 2023.413452148438 -230.02295232855545
LOWESS_point_625_ts.txt 2023.413452148438 -149.57879525540366
LOWESS_point_630_ts.txt 2023.413452148438 -207.84990371142183
LOWESS_point_626_ts.txt 2023.413452148438 -233.00965851392283
LOWESS_point_628_ts.txt 2023.413452148438 -287.22490699513224
LOWESS_point_632_ts.txt 2023.413452148438 -278.157327378433
LOWESS_point_633_ts.txt 2023.413452148438 -198.0974437791
LOWESS_point_634_ts.txt 2023.413452148438 -153.09497359187927
LOWESS_point_636_ts.txt 2023.413452148438 -159.2370040939267
LOWESS_point_637_ts.txt 2023.413452148438 -97.80669126320524
LOWESS_point_640_ts.txt 2023.413452148438 -142.87528936071016
LOWESS_point_641_ts.txt 2023.413452148438 -246.9570964079708
LOWESS_point_642_ts.txt 2023.413452148438 -223.3985185331117
LOWESS_point_643_ts.txt 2023.413452148438 -203.00652729994695
LOWESS_point_644_ts.txt 2023.413452148438 -156.2886043387387
LOWESS_point_645_ts.txt 2023.413452148438 -249.1921451174917
LOWESS_point_646_ts.txt 2023.413452148438 -225.04699377223304
LOWESS_point_647_ts.txt 2023.413452148438 -209.37274234038367
LOWESS_point_648_ts.txt 2023.413452148438 -180.952089498776
LOWESS_point_65_ts.txt 2023.413452148438 -157.53564518126578
LOWESS_point_649_ts.txt 2023.413452148438 -115.27177455134832
LOWESS_point_76_ts.txt 2023.413452148438 -64.42491901227856
LOWESS_point_80_ts.txt 2023.183471679688 -45.02360080064532
LOWESS_point_81_ts.txt 2023.413452148438 -68.58390382014393
LOWESS_point_87_ts.txt 2023.413452148438 -147.87034002389925
LOWESS_point_90_ts.txt 2023.413452148438 -187.7102894486071
LOWESS_point_93_ts.txt 2023.413452148438 -216.0058483224417
LOWESS_point_94_ts.txt 2023.413452148438 -120.32246111374296
LOWESS_point_95_ts.txt 2023.413452148438 -85.91718585862208
LOWESS_point_96_ts.txt 2023.413452148438 -109.73363734684142
LOWESS_point_97_ts.txt 2023.413452148438 -72.65382483087129
LOWESS_point_98_ts.txt 2023.413452148438 -123.68506105564153
LOWESS_point_99_ts.txt 2023.413452148438 -163.37978062135622
